match_id,date,year,tournament_name,event_name,is_official,player_1_name,player_1_smash_id,player_1_region,player_1_pr,player_1_score,player_1_legends,player_2_name,player_2_smash_id,player_2_score,player_2_legends,winner,maps
56645617,2023-02-04,2023,Europe - Winter Championship 2023,Brawlhalla Championship 1v1,Yes,Machèèèèté,344380,EU,18,2,Not Reported,Seijaru,110498,0,DIANA,Player 1,Not Reported
56645589,2023-02-04,2023,Europe - Winter Championship 2023,Brawlhalla Championship 1v1,Yes,Machèèèèté,344380,EU,18,2,", ",bronze jajajajajaja,145026,0,"MAKO, MORDEX",Player 1,", "
56641867,2023-02-04,2023,Europe - Winter Championship 2023,Brawlhalla Championship 1v1,Yes,Machèèèèté,344380,EU,18,2,", ",J0ShuAbh,162386,0,"ULGRIM, RAYMAN",Player 1,", "
56641835,2023-02-04,2023,Europe - Winter Championship 2023,Brawlhalla Championship 1v1,Yes,Machèèèèté,344380,EU,18,2,Not Reported,PILOTGONEUM,162085,0,XULL,Player 1,Not Reported
56641780,2023-02-04,2023,Europe - Winter Championship 2023,Brawlhalla Championship 1v1,Yes,Machèèèèté,344380,EU,18,2,", ",Totto,76140,0,"LUCIEN, MAKO",Player 1,", "
55582516,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Machèèèèté,344380,EU,18,-1,Not Reported,Larry,755,0,Not Reported,Player 2,Not Reported
55582500,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Machèèèèté,344380,EU,18,0,Not Reported,xJcoolJ,162033,3,Not Reported,Player 2,Not Reported
55582498,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Machèèèèté,344380,EU,18,3,Not Reported,DanHasCorona,145017,2,Not Reported,Player 1,Not Reported
55582425,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Machèèèèté,344380,EU,18,3,Not Reported,shaw,158467,1,Not Reported,Player 1,Not Reported
55582417,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Machèèèèté,344380,EU,18,2,Not Reported,SevenDLA,75219,1,Not Reported,Player 1,Not Reported
55580325,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Machèèèèté,344380,EU,18,2,Not Reported,Pierchy,157354,0,Not Reported,Player 1,Not Reported
55580317,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Machèèèèté,344380,EU,18,0,Not Reported,Patrocle,148197,-1,Not Reported,Player 1,Not Reported
55580301,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Machèèèèté,344380,EU,18,0,Not Reported,beyond emmanuel,152533,-1,Not Reported,Player 1,Not Reported
55580269,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Machèèèèté,344380,EU,18,2,Not Reported,TiltedKid,162454,0,Not Reported,Player 1,Not Reported
66666766,2023-10-21,2023,Mystery of Madness,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,1,Not Reported,Clovar,167724,2,Not Reported,Player 2,Not Reported
66666764,2023-10-21,2023,Mystery of Madness,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,ISay_,157798,1,Not Reported,Player 1,Not Reported
66666761,2023-10-21,2023,Mystery of Madness,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,2,ZARIEL,Big Nose Monke,157802,0,RAYMAN,Player 1,Not Reported
66666701,2023-10-21,2023,Mystery of Madness,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,Tea!,149587,2,Not Reported,Player 2,Not Reported
66666697,2023-10-21,2023,Mystery of Madness,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,FatGameHunter,148601,0,Not Reported,Player 1,Not Reported
65473518,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,1,Not Reported,Punkvibes,165041,2,Not Reported,Player 2,Not Reported
65473490,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,2,Not Reported,sargis_14,157139,0,Not Reported,Player 1,Not Reported
65473171,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,0,Not Reported,Philipp,146641,2,Not Reported,Player 2,Not Reported
65473114,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,0,Not Reported,kosy,74994,-1,Not Reported,Player 1,Not Reported
65184770,2023-09-16,2023,Campus Clash 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,1,Not Reported,Saphir,167515,2,Not Reported,Player 2,Not Reported
65182668,2023-09-16,2023,Campus Clash 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,Actrue,165051,0,Not Reported,Player 1,Not Reported
65182460,2023-09-16,2023,Campus Clash 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,Neeze,149303,2,Not Reported,Player 2,Not Reported
65182451,2023-09-16,2023,Campus Clash 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,RC,149266,-1,Not Reported,Player 1,Not Reported
65182435,2023-09-16,2023,Campus Clash 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,Oni,154004,0,Not Reported,Player 1,Not Reported
64536080,2023-08-31,2023,Galaxy Cup: Astro,EU 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,Vlo0lyy,148260,2,Not Reported,Player 2,Not Reported
64536064,2023-08-31,2023,Galaxy Cup: Astro,EU 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,UnderFoxx,149290,0,Not Reported,Player 1,Not Reported
64533524,2023-08-31,2023,Galaxy Cup: Astro,EU 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,Berserker,142402,0,Not Reported,Player 1,Not Reported
64533151,2023-08-31,2023,Galaxy Cup: Astro,EU 1v1,No,Pierchy,2623459,EU,20,0,WU_SHANG,Machèèèèté,6296,2,MORDEX,Player 2,Not Reported
64533128,2023-08-31,2023,Galaxy Cup: Astro,EU 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,Khinger,157069,0,Not Reported,Player 1,Not Reported
64533084,2023-08-31,2023,Galaxy Cup: Astro,EU 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,The gaming83,151123,0,Not Reported,Player 1,Not Reported
64060175,2023-08-19,2023,Frenemy Frenzy 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,1,Not Reported,Fozey,118096,2,Not Reported,Player 2,Not Reported
64056483,2023-08-19,2023,Frenemy Frenzy 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,Jakeyy,169211,-1,Not Reported,Player 1,Not Reported
64056472,2023-08-19,2023,Frenemy Frenzy 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,Ramukino,169140,0,Not Reported,Player 1,Not Reported
64056453,2023-08-19,2023,Frenemy Frenzy 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,Luggas,147426,0,Not Reported,Player 1,Not Reported
64055786,2023-08-19,2023,Frenemy Frenzy 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,J44L,75338,2,Not Reported,Player 2,Not Reported
64055762,2023-08-19,2023,Frenemy Frenzy 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,Disputy,55046,-1,Not Reported,Player 1,Not Reported
63219335,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,1,Not Reported,airnoxe,5007,2,Not Reported,Player 2,Not Reported
63218938,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,0,Not Reported,Godly,147982,2,Not Reported,Player 2,Not Reported
63218928,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,2,Not Reported,Luco,154657,1,Not Reported,Player 1,Not Reported
63218914,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,2,Not Reported,FORCE,114811,0,Not Reported,Player 1,Not Reported
60844793,2023-05-27,2023,Rebellion 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,Fezaru80,149536,2,Not Reported,Player 2,Not Reported
60844790,2023-05-27,2023,Rebellion 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,Sonix,148531,0,Not Reported,Player 1,Not Reported
60844663,2023-05-27,2023,Rebellion 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,1,Not Reported,VipR3,149297,2,Not Reported,Player 2,Not Reported
60844656,2023-05-27,2023,Rebellion 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,Lamo,143404,0,Not Reported,Player 1,Not Reported
60844633,2023-05-27,2023,Rebellion 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,backverse,39098,-1,Not Reported,Player 1,Not Reported
60606462,2023-05-20,2023,Lost Kingdom: Spring Slam,Brawlhalla 1v1s EU,No,Pierchy,2623459,EU,20,0,Not Reported,ma2st4er5,158494,2,Not Reported,Player 2,Not Reported
60599762,2023-05-20,2023,Lost Kingdom: Spring Slam,Brawlhalla 1v1s EU,No,Pierchy,2623459,EU,20,2,Not Reported,Lamo,143404,1,Not Reported,Player 1,Not Reported
60599509,2023-05-20,2023,Lost Kingdom: Spring Slam,Brawlhalla 1v1s EU,No,Pierchy,2623459,EU,20,0,Not Reported,TheYeGuy,149212,2,Not Reported,Player 2,Not Reported
60599504,2023-05-20,2023,Lost Kingdom: Spring Slam,Brawlhalla 1v1s EU,No,Pierchy,2623459,EU,20,0,Not Reported,Sarme,148054,-1,Not Reported,Player 1,Not Reported
60599495,2023-05-20,2023,Lost Kingdom: Spring Slam,Brawlhalla 1v1s EU,No,Pierchy,2623459,EU,20,2,Not Reported,Savak,149217,1,Not Reported,Player 1,Not Reported
60599477,2023-05-20,2023,Lost Kingdom: Spring Slam,Brawlhalla 1v1s EU,No,Pierchy,2623459,EU,20,-1,Not Reported,Tanu,34634,-1,Not Reported,Draw,Not Reported
59595077,2023-04-22,2023,Fools Gold 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,FryDasOle,149205,2,Not Reported,Player 2,Not Reported
59595065,2023-04-22,2023,Fools Gold 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,J.B.K.,163129,0,Not Reported,Player 1,Not Reported
59595049,2023-04-22,2023,Fools Gold 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,Hiru,117349,0,Not Reported,Player 1,Not Reported
59594204,2023-04-22,2023,Fools Gold 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,1,Not Reported,J44L,75338,2,Not Reported,Player 2,Not Reported
59594159,2023-04-22,2023,Fools Gold 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,DrDr10,6456,-1,Not Reported,Player 1,Not Reported
59594066,2023-04-22,2023,Fools Gold 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,Xephyr,165868,0,Not Reported,Player 1,Not Reported
58495734,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,0,Not Reported,Punkvibes,165041,2,Not Reported,Player 2,Not Reported
58495706,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,2,Not Reported,GoSe,116434,0,Not Reported,Player 1,Not Reported
58495667,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,2,ARTEMIS,KRakEn,154699,0,JIRO,Player 1,Not Reported
58495272,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,1,Not Reported,Alpa,74450,2,Not Reported,Player 2,Not Reported
58495185,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,0,Not Reported,Maestro Xull,154738,-1,Not Reported,Player 1,Not Reported
57154431,2023-02-18,2023,Love and War 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,-1,Not Reported,Tomato,153974,0,Not Reported,Player 2,Not Reported
57154298,2023-02-18,2023,Love and War 2023,Brawlhalla 1v1,No,Pierchy,2623459,EU,20,-1,Not Reported,Statics,150947,0,Not Reported,Player 2,Not Reported
57101475,2023-02-17,2023,BSL,Torneo Febrero 1v1,No,Pierchy,2623459,EU,20,-1,Not Reported,Donitos_el_chico_malo,151545,0,Not Reported,Player 2,Not Reported
57101460,2023-02-17,2023,BSL,Torneo Febrero 1v1,No,Pierchy,2623459,EU,20,-1,Not Reported,sudosyyu,144684,-1,Not Reported,Draw,Not Reported
57101358,2023-02-17,2023,BSL,Torneo Febrero 1v1,No,Pierchy,2623459,EU,20,-1,Not Reported,LCyclix,148362,0,Not Reported,Player 2,Not Reported
56645828,2023-02-04,2023,Europe - Winter Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,0,Not Reported,Xefi,75584,2,SIDRA,Player 2,Not Reported
56645590,2023-02-04,2023,Europe - Winter Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,0,Not Reported,Seijaru,110498,2,Not Reported,Player 2,Not Reported
56641879,2023-02-04,2023,Europe - Winter Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,2,Not Reported,TheLeo,148207,0,Not Reported,Player 1,Not Reported
56641863,2023-02-04,2023,Europe - Winter Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,2,Not Reported,Iso_nbyo,76700,0,Not Reported,Player 1,Not Reported
56641827,2023-02-04,2023,Europe - Winter Championship 2023,Brawlhalla Championship 1v1,Yes,Pierchy,2623459,EU,20,2,Not Reported,Rarefluf,152169,0,Not Reported,Player 1,Not Reported
55582474,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Pierchy,2623459,EU,20,1,Not Reported,Dunezoner,162380,2,Not Reported,Player 2,Not Reported
55582466,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,lg,156891,0,Not Reported,Player 1,Not Reported
55580578,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,Winter,146620,0,Not Reported,Player 1,Not Reported
55580325,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,Machèèèèté,6296,2,Not Reported,Player 2,Not Reported
55580318,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,ismathegreat,88900,0,Not Reported,Player 1,Not Reported
55580303,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Pierchy,2623459,EU,20,2,Not Reported,Drew ?,160661,0,Not Reported,Player 1,Not Reported
55580273,2023-01-05,2023,Galaxy Cup: Blizzard,EU 1v1,No,Pierchy,2623459,EU,20,0,Not Reported,Kyltyapka,151227,-1,Not Reported,Player 1,Not Reported
68817859,2023-12-17,2023,Moonlit: Stardome Series #2,Brawlhalla 1v1s,No,haloprincexii,3204181,NA,24,2,Not Reported,access._,168922,3,Not Reported,Player 2,Not Reported
68815487,2023-12-17,2023,Moonlit: Stardome Series #2,Brawlhalla 1v1s,No,haloprincexii,3204181,NA,24,2,Not Reported,goooose,158049,0,Not Reported,Player 1,Not Reported
68815186,2023-12-17,2023,Moonlit: Stardome Series #2,Brawlhalla 1v1s,No,haloprincexii,3204181,NA,24,0,Not Reported,Monihalla,152572,2,Not Reported,Player 2,Not Reported
68815173,2023-12-17,2023,Moonlit: Stardome Series #2,Brawlhalla 1v1s,No,haloprincexii,3204181,NA,24,2,Not Reported,QibliTheSecond,160216,0,Not Reported,Player 1,Not Reported
68815151,2023-12-17,2023,Moonlit: Stardome Series #2,Brawlhalla 1v1s,No,haloprincexii,3204181,NA,24,2,Not Reported,M3W | ghøst.,97449,0,Not Reported,Player 1,Not Reported
67608014,2023-11-12,2023,Moose Wars: Gobble Gauntlet,Brawlhalla 1v1s ($1000),No,haloprincexii,3204181,NA,24,0,Not Reported,DR. GOON,110419,2,Not Reported,Player 2,Not Reported
67608006,2023-11-12,2023,Moose Wars: Gobble Gauntlet,Brawlhalla 1v1s ($1000),No,haloprincexii,3204181,NA,24,2,Not Reported,Landis,154494,1,Not Reported,Player 1,Not Reported
67607995,2023-11-12,2023,Moose Wars: Gobble Gauntlet,Brawlhalla 1v1s ($1000),No,haloprincexii,3204181,NA,24,2,Not Reported,SiB | HydraDsig,160318,0,Not Reported,Player 1,Not Reported
67607979,2023-11-12,2023,Moose Wars: Gobble Gauntlet,Brawlhalla 1v1s ($1000),No,haloprincexii,3204181,NA,24,2,Not Reported,Toonster,152881,0,Not Reported,Player 1,Not Reported
67606206,2023-11-12,2023,Moose Wars: Gobble Gauntlet,Brawlhalla 1v1s ($1000),No,haloprincexii,3204181,NA,24,2,Not Reported,Kuspy,152973,1,Not Reported,Player 1,Not Reported
67605354,2023-11-12,2023,Moose Wars: Gobble Gauntlet,Brawlhalla 1v1s ($1000),No,haloprincexii,3204181,NA,24,0,Not Reported,Sadlyzyrox,153000,2,Not Reported,Player 2,Not Reported
67605313,2023-11-12,2023,Moose Wars: Gobble Gauntlet,Brawlhalla 1v1s ($1000),No,haloprincexii,3204181,NA,24,0,Not Reported,hazN,81117,-1,Not Reported,Player 1,Not Reported
67605220,2023-11-12,2023,Moose Wars: Gobble Gauntlet,Brawlhalla 1v1s ($1000),No,haloprincexii,3204181,NA,24,0,Not Reported,SIX,159193,-1,Not Reported,Player 1,Not Reported
65564708,2023-09-24,2023,North America - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,haloprincexii,3204181,NA,24,0,Not Reported,Oblivion,160207,3,Not Reported,Player 2,Not Reported
65564384,2023-09-24,2023,North America - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,haloprincexii,3204181,NA,24,2,NIX,manQ,167628,0,FAIT,Player 1,Not Reported
65564245,2023-09-24,2023,North America - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,haloprincexii,3204181,NA,24,1,Not Reported,DaddyHiZo,146633,2,Not Reported,Player 2,Not Reported
65564231,2023-09-24,2023,North America - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,haloprincexii,3204181,NA,24,2,Not Reported,wrenchd,120786,1,Not Reported,Player 1,Not Reported
65564207,2023-09-24,2023,North America - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,haloprincexii,3204181,NA,24,2,Not Reported,MASTEROPP#5165,149194,0,Not Reported,Player 1,Not Reported
68756913,2023-12-16,2023,Sábrawldo #77 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,2,Not Reported,LGN | sea,147543,3,Not Reported,Player 2,Not Reported
68756905,2023-12-16,2023,Sábrawldo #77 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,3,Not Reported,Neeko,157824,2,Not Reported,Player 1,Not Reported
68756855,2023-12-16,2023,Sábrawldo #77 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,2,Not Reported,SAC,113328,3,Not Reported,Player 2,Not Reported
68753753,2023-12-16,2023,Sábrawldo #77 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,2,Not Reported,Astro,157820,0,Not Reported,Player 1,Not Reported
68753747,2023-12-16,2023,Sábrawldo #77 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,2,Not Reported,Kurt,134,0,Not Reported,Player 1,Not Reported
68753735,2023-12-16,2023,Sábrawldo #77 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,2,Not Reported,will,61938,0,Not Reported,Player 1,Not Reported
67317356,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,VecinaA1,665011,SA,25,0,Not Reported,Deltabh,75206,3,Not Reported,Player 2,Not Reported
67289827,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,VecinaA1,665011,SA,25,3,Not Reported,Kyzer,147622,0,Not Reported,Player 1,Not Reported
67289825,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,VecinaA1,665011,SA,25,3,"SIDRA, SIDRA, SIDRA, SIDRA",buko pandan,169120,1,"RAYMAN, RAYMAN, RAYMAN, RAYMAN",Player 1,"MiamiDome, MiamiDome, MiamiDome, MiamiDome"
67289822,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,VecinaA1,665011,SA,25,3,Not Reported,Zapapy,136163,2,Not Reported,Player 1,Not Reported
67289792,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,VecinaA1,665011,SA,25,0,Not Reported,Sarme,148054,3,Not Reported,Player 2,Not Reported
67280530,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,VecinaA1,665011,SA,25,3,Not Reported,moshpit,97448,1,Not Reported,Player 1,Not Reported
67280526,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,VecinaA1,665011,SA,25,3,Not Reported,Prophet,113470,0,Not Reported,Player 1,Not Reported
67280518,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,VecinaA1,665011,SA,25,3,Not Reported,qtPainkiller,152714,0,Not Reported,Player 1,Not Reported
66101647,2023-10-07,2023,Sábrawldo #76 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,0,Not Reported,renazera,156753,3,Not Reported,Player 2,Not Reported
66101639,2023-10-07,2023,Sábrawldo #76 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,3,Not Reported,Legion | kaito,156785,1,Not Reported,Player 1,Not Reported
66101589,2023-10-07,2023,Sábrawldo #76 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,2,"SIDRA, ONYX, ONYX, SIDRA, SIDRA",SAC,113328,3,"KAYA, KAYA, KAYA, KAYA, KAYA",Player 2,"Brawlhaven, Apocalypse, FortressoftheLions, Apocalypse, Apocalypse"
66097947,2023-10-07,2023,Sábrawldo #76 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,2,Not Reported,Guga,162557,0,Not Reported,Player 1,Not Reported
66097938,2023-10-07,2023,Sábrawldo #76 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,2,Not Reported,GabrielBR456,82203,0,Not Reported,Player 1,Not Reported
66097915,2023-10-07,2023,Sábrawldo #76 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,2,Not Reported,Nobre,157453,0,Not Reported,Player 1,Not Reported
65495399,2023-09-23,2023,South America - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,VecinaA1,665011,SA,25,0,"SIDRA, SIDRA, SIDRA",Legion | kaito,156785,3,"ASURI, ASURI, ASURI",Player 2,"DemonIsland, TheEnigma, DemonIsland"
65495394,2023-09-23,2023,South America - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,VecinaA1,665011,SA,25,3,Not Reported,Dexterrr,113232,1,Not Reported,Player 1,Not Reported
65495332,2023-09-23,2023,South America - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,VecinaA1,665011,SA,25,1,"SIDRA, SIDRA, SIDRA, SIDRA",renazera,156753,3,"DUSK, DUSK, DUSK, DUSK",Player 2,"FortressoftheLions, DemonIsland, WesternAirTemple, MiamiDome"
65494743,2023-09-23,2023,South America - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,VecinaA1,665011,SA,25,3,Not Reported,Fernandes,157812,0,Not Reported,Player 1,Not Reported
65494714,2023-09-23,2023,South America - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,VecinaA1,665011,SA,25,3,Not Reported,dk,146535,0,Not Reported,Player 1,Not Reported
65493482,2023-09-23,2023,South America - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,VecinaA1,665011,SA,25,2,Not Reported,Yukinho,154662,0,Not Reported,Player 1,Not Reported
65219452,2023-09-16,2023,Revoada LoginExp - Torneio Presencial em São Paulo,Revoada LoginExp Brawlhalla Singles #1,No,VecinaA1,665011,SA,25,0,Not Reported,ShiniMidori,73213,-1,Not Reported,Player 1,Not Reported
65219444,2023-09-16,2023,Revoada LoginExp - Torneio Presencial em São Paulo,Revoada LoginExp Brawlhalla Singles #1,No,VecinaA1,665011,SA,25,2,Not Reported,fineco,162885,0,Not Reported,Player 1,Not Reported
65170560,2023-09-16,2023,Revoada LoginExp - Torneio Presencial em São Paulo,Revoada LoginExp Brawlhalla Singles #1,No,VecinaA1,665011,SA,25,2,Not Reported,Legion | kaito,156785,3,Not Reported,Player 2,Not Reported
65170544,2023-09-16,2023,Revoada LoginExp - Torneio Presencial em São Paulo,Revoada LoginExp Brawlhalla Singles #1,No,VecinaA1,665011,SA,25,0,Not Reported,yüz,73254,3,Not Reported,Player 2,Not Reported
65170505,2023-09-16,2023,Revoada LoginExp - Torneio Presencial em São Paulo,Revoada LoginExp Brawlhalla Singles #1,No,VecinaA1,665011,SA,25,3,Not Reported,Hyper,146922,0,Not Reported,Player 1,Not Reported
65170427,2023-09-16,2023,Revoada LoginExp - Torneio Presencial em São Paulo,Revoada LoginExp Brawlhalla Singles #1,No,VecinaA1,665011,SA,25,3,Not Reported,Yaksa,166279,0,Not Reported,Player 1,Not Reported
64356800,2023-08-26,2023,Sábrawldo #74 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,0,"JIRO, JIRO, JIRO",V3M_T4NQUIL0,71736,3,"KOJI, SIDRA, SIDRA",Player 2,"Brawlhaven, FortressoftheLions, FortressoftheLions"
64341735,2023-08-26,2023,Sábrawldo #74 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,3,Not Reported,Fiend,148891,1,Not Reported,Player 1,Not Reported
64341731,2023-08-26,2023,Sábrawldo #74 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,3,Not Reported,odnu,148985,0,Not Reported,Player 1,Not Reported
64341724,2023-08-26,2023,Sábrawldo #74 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,3,Not Reported,MAKbh,157726,1,Not Reported,Player 1,Not Reported
64341716,2023-08-26,2023,Sábrawldo #74 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,3,Not Reported,HipperXII,81072,1,Not Reported,Player 1,Not Reported
64339408,2023-08-26,2023,Sábrawldo #74 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,2,Not Reported,RTG+,107829,0,Not Reported,Player 1,Not Reported
64339406,2023-08-26,2023,Sábrawldo #74 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,2,Not Reported,Oszz,151063,0,Not Reported,Player 1,Not Reported
64339403,2023-08-26,2023,Sábrawldo #74 - Brawlhalla 1v1,Brawlhalla Singles (1v1),No,VecinaA1,665011,SA,25,2,Not Reported,Lea,150305,0,Not Reported,Player 1,Not Reported
